episode,reward,loss,epsilon,time
68.0,-29.94666674074556,0.00016950827557593584,0.010000000000000012,1937.046933889389
69.0,-32.56592306072904,0.00031987365218810737,0.010000000000000012,1966.8142938613892
70.0,-27.350703158905322,0.00023279375454876572,0.010000000000000012,1995.312875509262
71.0,-23.442445597070314,0.00021772016771137714,0.010000000000000012,2024.1840453147888
72.0,-46.79262314364788,0.0002396132331341505,0.010000000000000012,2054.0803349018097
73.0,-30.85782003186309,0.00013285820023156703,0.010000000000000012,2083.3739750385284
74.0,-23.56916605570334,0.0006413756054826081,0.01000000000000001,2113.58811879158
75.0,-32.171286805252414,0.00033272174187004566,0.01000000000000001,2142.0519745349884
76.0,-36.480984010722864,0.00016635417705401778,0.01000000000000001,2170.4116945266724
77.0,-24.72970234685619,0.00012944851187057793,0.01000000000000001,2199.371067047119
